Date,Open,Close,sma_20,mad,sigma,z,regime,days_in,p_up,base_p_up,price_vel_5,dmad_5,mad_price_contrib_5,mad_sma_contrib_5,price_share_5,sig_cross_up,sig_rollback
2022-03-30,434.4883,432.9404,412.623,4.6929,2.108,2.2262,3.0,4.0,0.02,0.02,0.033574,1.8984,3.0959,-1.2591,0.7109,False,False
2022-03-31,432.1759,426.2769,413.4385,3.0118,2.1125,1.4257,2.0,1.0,0.1943,0.1833,0.002553,-0.9653,0.247,-1.2098,0.1695,False,False
2022-04-01,427.8531,427.485,414.4809,3.042,2.1179,1.4363,2.0,2.0,0.2004,0.1833,0.000508,-1.2217,0.0492,-1.2703,0.0373,False,False
2022-04-04,427.6832,431.1471,416.3058,3.4423,2.1249,1.62,2.0,3.0,0.3265,0.1833,0.001952,-1.2713,0.1881,-1.4569,0.1144,False,False
2022-04-05,429.6559,425.7012,418.0079,1.8072,2.1236,0.851,1.0,1.0,0.4154,0.2689,-0.022793,-3.7143,-2.2903,-1.5107,-0.6026,False,True
2022-04-06,421.7936,421.4444,418.9722,0.5866,2.116,0.2772,1.0,2.0,0.1657,0.2689,-0.026553,-4.1063,-2.7118,-1.5065,-0.6429,False,False
2022-04-07,420.5666,423.568,420.1335,0.8108,2.1104,0.3842,1.0,3.0,0.2012,0.2689,-0.006355,-2.2009,-0.6344,-1.5806,-0.2864,False,False
2022-04-08,422.8129,422.4354,421.4927,0.2231,2.1052,0.106,1.0,4.0,0.1195,0.2689,-0.011812,-2.8189,-1.1927,-1.6599,-0.4181,False,False
2022-04-11,419.1697,415.215,422.6353,-1.7871,2.1038,-0.8495,-1.0,1.0,0.5197,0.7251,-0.036953,-5.2294,-3.9056,-1.5244,-0.7193,False,False
2022-04-12,418.1976,413.6766,423.2696,-2.3189,2.1022,-1.1031,-2.0,1.0,0.8334,0.7052,-0.028246,-4.1261,-2.9742,-1.2719,-0.7004,False,False
2022-04-13,413.4312,418.4147,423.6961,-1.2622,2.097,-0.6019,-1.0,1.0,0.6519,0.7251,-0.007189,-1.8488,-0.7332,-1.129,-0.3937,False,False
2022-04-14,418.6412,413.2047,423.6058,-2.5172,2.0967,-1.2006,-2.0,1.0,0.8031,0.7052,-0.024467,-3.328,-2.5712,-0.8403,-0.7537,False,False
2022-04-18,412.2797,413.3746,423.2967,-2.4003,2.0982,-1.1439,-2.0,2.0,0.8212,0.7052,-0.021449,-2.6234,-2.2445,-0.4364,-0.8372,False,False
2022-04-19,413.2707,420.0475,423.3274,-0.7808,2.0893,-0.3737,-1.0,1.0,0.7573,0.7251,0.011639,1.0063,1.1594,-0.1648,0.8756,False,False
2022-04-20,421.8219,419.736,423.0971,-0.8008,2.0803,-0.3849,-1.0,2.0,0.7527,0.7251,0.014648,1.5182,1.4552,0.0411,0.9725,False,False
2022-04-21,423.351,413.4595,422.8262,-2.2654,2.0806,-1.0888,-2.0,1.0,0.8378,0.7052,-0.011843,-1.0032,-1.2256,0.2104,-0.8535,False,False
2022-04-22,412.3741,402.1145,421.6723,-4.8637,2.1034,-2.3123,-3.0,1.0,0.98,0.98,-0.026839,-2.3466,-2.8921,0.4808,-0.8574,False,False
2022-04-25,399.8776,404.4458,420.5312,-3.9772,2.1157,-1.8798,-2.0,1.0,0.4971,0.7032,-0.0216,-1.5769,-2.2955,0.6838,-0.7705,False,False
2022-04-26,401.9163,392.7327,418.6525,-6.5999,2.158,-3.0583,-3.0,1.0,0.98,0.98,-0.065028,-5.819,-7.4141,1.1903,-0.8617,False,False
2022-04-27,393.8088,393.8371,416.5629,-5.7704,2.1876,-2.6378,-3.0,2.0,0.98,0.98,-0.061703,-4.9696,-6.9555,1.6591,-0.8074,False,False
2022-04-28,398.575,403.785,415.1051,-2.8035,2.1928,-1.2785,-2.0,1.0,0.7717,0.7012,-0.023399,-0.538,-2.4631,1.9122,-0.563,False,False
2022-04-29,399.8021,388.8629,413.2344,-6.2674,2.2277,-2.8134,-3.0,1.0,0.98,0.98,-0.032955,-1.4036,-3.6214,2.1699,-0.6253,False,False
2022-05-02,388.9291,391.2038,411.4203,-5.1678,2.2511,-2.2956,-3.0,2.0,0.98,0.98,-0.032741,-1.1906,-3.5599,2.3289,-0.6045,False,False
2022-05-03,391.704,392.997,409.5128,-4.2025,2.2651,-1.8553,-2.0,1.0,0.5058,0.6992,0.000673,2.3973,0.0701,2.3256,0.0293,False,False
2022-05-04,393.6577,404.9649,408.476,-0.867,2.2654,-0.3827,-1.0,1.0,0.7493,0.7211,0.028255,4.9033,2.7717,1.9969,0.5812,False,False
2022-05-05,400.7082,390.5714,406.9324,-4.189,2.2806,-1.8368,-2.0,1.0,0.5168,0.6992,-0.032725,-1.3855,-3.5249,2.0925,-0.6275,False,False
2022-05-06,388.0136,388.2401,405.166,-4.3596,2.2975,-1.8976,-2.0,2.0,0.4859,0.6992,-0.001602,1.9077,-0.1674,2.0782,-0.0746,False,False
2022-05-09,382.3504,375.8096,402.8347,-7.1912,2.342,-3.0705,-3.0,1.0,0.98,0.98,-0.039351,-2.0234,-4.3908,2.2846,-0.6578,False,False
2022-05-10,381.7748,376.678,400.9078,-6.4325,2.3762,-2.707,-3.0,2.0,0.98,0.98,-0.041525,-2.23,-4.611,2.2844,-0.6687,False,False
2022-05-11,375.7153,370.6941,398.7587,-7.5708,2.4215,-3.1265,-3.0,3.0,0.98,0.98,-0.084627,-6.7038,-9.945,2.6214,-0.7914,False,False
2022-05-12,367.5038,370.307,396.3533,-7.0337,2.4608,-2.8583,-3.0,4.0,0.98,0.98,-0.051884,-2.8447,-5.8572,2.8568,-0.6722,False,False
2022-05-13,374.4316,379.1602,394.6511,-4.0856,2.4735,-1.6517,-2.0,1.0,0.6036,0.6952,-0.023387,0.2741,-2.4926,2.7732,-0.4734,False,False
2022-05-16,377.518,377.6218,392.8634,-4.0362,2.4807,-1.6271,-2.0,2.0,0.6158,0.6952,0.004822,3.1549,0.4993,2.6405,0.159,False,False
2022-05-17,383.7001,385.3896,391.1306,-1.4896,2.4809,-0.6004,-1.0,1.0,0.646,0.7191,0.023127,4.9429,2.2941,2.537,0.4749,False,False
2022-05-18,380.8403,369.854,388.6365,-5.0783,2.5006,-2.0309,-3.0,1.0,0.98,0.98,-0.002266,2.4925,-0.2387,2.7368,-0.0802,False,False
2022-05-19,366.7959,367.5887,386.3429,-5.1019,2.5202,-2.0245,-3.0,2.0,0.98,0.98,-0.007341,1.9318,-0.7772,2.7233,-0.222,False,False
2022-05-20,371.1659,367.7492,384.6246,-4.5888,2.5352,-1.8101,-2.0,1.0,0.5248,0.6972,-0.030095,-0.5033,-3.2453,2.7264,-0.5434,False,False
2022-05-23,370.7695,374.6298,383.1338,-2.27,2.5379,-0.8944,-1.0,1.0,0.4852,0.7171,-0.007923,1.7662,-0.8168,2.5971,-0.2393,False,False
2022-05-24,370.5147,371.7701,382.0857,-2.7747,2.5433,-1.091,-2.0,1.0,0.835,0.6992,-0.03534,-1.2851,-3.7651,2.4329,-0.6075,False,False
2022-05-25,370.2787,375.0545,381.1466,-1.6243,2.545,-0.6383,-1.0,1.0,0.6222,0.7151,0.014061,3.454,1.4091,1.997,0.4137,False,False
2022-05-26,376.2816,382.5487,380.0848,0.6441,2.5447,0.2531,1.0,1.0,0.156,0.2669,0.040697,5.746,3.8854,1.6359,0.7037,True,False
2022-05-27,385.0026,391.9399,380.2386,2.9855,2.5519,1.1699,2.0,1.0,0.0878,0.1833,0.06578,7.5743,5.9878,1.1191,0.8425,False,False
2022-05-31,390.3259,389.7408,380.1655,2.4568,2.5564,0.961,1.0,1.0,0.4774,0.2689,0.040336,4.7268,3.7819,0.7616,0.8324,False,True
2022-06-01,391.855,386.5883,379.845,1.7443,2.5585,0.6818,1.0,2.0,0.3297,0.2689,0.039859,4.5191,3.7662,0.5796,0.8666,False,False
2022-06-02,386.4279,393.9503,379.2943,3.7203,2.5689,1.4482,2.0,1.0,0.206,0.1833,0.050382,5.3446,4.6181,0.4702,0.9076,False,False
2022-06-03,389.2405,387.485,379.14,2.1536,2.5721,0.8373,1.0,1.0,0.4153,0.2729,0.012904,1.5096,1.2465,0.2438,0.8364,False,True
2022-06-06,391.4868,388.6648,379.1612,2.4452,2.5762,0.9491,1.0,2.0,0.4772,0.2729,-0.008356,-0.5403,-0.8221,0.2772,-0.7478,False,False
2022-06-07,385.1821,392.393,379.9904,3.1608,2.584,1.2232,2.0,1.0,0.1041,0.1833,0.006805,0.7039,0.6546,0.0446,0.9362,False,False
2022-06-08,390.6845,388.1267,380.5628,1.9488,2.5855,0.7538,1.0,1.0,0.3758,0.2769,0.003979,0.2045,0.3886,-0.1849,0.6776,False,True
2022-06-09,386.3524,378.896,380.9729,-0.5481,2.5841,-0.2121,-1.0,1.0,0.81,0.7151,-0.038214,-4.2684,-3.995,-0.443,-0.9002,False,False
2022-06-10,372.7044,367.9097,380.8531,-3.5181,2.5914,-1.3576,-2.0,1.0,0.7441,0.7012,-0.050519,-5.6717,-5.5079,-0.4656,-0.9221,False,False
2022-06-13,358.5185,353.9409,379.5921,-7.2473,2.6284,-2.7573,-3.0,1.0,0.98,0.98,-0.089342,-9.6925,-10.5217,-0.1217,-0.9886,False,False
2022-06-14,355.6869,352.8742,378.3547,-7.2208,2.6638,-2.7107,-3.0,2.0,0.98,0.98,-0.100712,-10.3816,-12.0078,0.4635,-0.9628,False,False
2022-06-15,356.1683,357.905,376.9805,-5.3298,2.6815,-1.9876,-2.0,1.0,0.4422,0.7012,-0.077866,-7.2786,-8.8941,1.0009,-0.8988,False,False
2022-06-16,349.7029,346.0597,375.7908,-8.5913,2.7303,-3.1466,-3.0,1.0,0.98,0.98,-0.086663,-8.0432,-10.3038,1.4975,-0.8731,False,False
2022-06-17,346.474,346.8058,374.7516,-8.0581,2.7723,-2.9066,-3.0,2.0,0.98,0.98,-0.057362,-4.54,-6.5756,1.7593,-0.7889,False,False
2022-06-21,352.5217,355.5361,374.141,-5.2329,2.7891,-1.8762,-2.0,1.0,0.4951,0.6992,0.004507,2.0144,0.4722,1.5332,0.2354,False,False
2022-06-22,351.3178,354.8915,373.154,-5.146,2.8052,-1.8344,-2.0,2.0,0.5168,0.6992,0.005717,2.0749,0.5977,1.4654,0.2897,False,False
2022-06-23,357.0243,358.3704,372.4841,-3.9383,2.8139,-1.3996,-2.0,3.0,0.7248,0.6992,0.0013,1.3915,0.135,1.2547,0.0971,False,False
2022-06-24,361.5364,369.7643,372.2195,-0.664,2.8137,-0.236,-1.0,1.0,0.7985,0.7131,0.068499,7.9273,6.4533,0.9658,0.8698,False,False
2022-06-27,370.6837,368.3519,371.5097,-0.8573,2.8131,-0.3047,-1.0,2.0,0.7733,0.7131,0.062127,7.2008,5.8995,0.8801,0.8702,False,False
2022-06-28,369.9066,360.8255,369.954,-2.5299,2.8158,-0.8985,-1.0,3.0,0.4832,0.7131,0.014877,2.703,1.503,1.1604,0.5643,False,False
2022-06-29,361.3753,360.5316,368.4935,-2.2084,2.8168,-0.784,-1.0,4.0,0.5454,0.7131,0.015893,2.9376,1.599,1.2927,0.553,False,False
2022-06-30,356.6452,357.6026,367.0442,-2.6403,2.8184,-0.9368,-1.0,5.0,0.4623,0.7131,-0.002142,1.298,-0.2204,1.5212,-0.1265,False,False
2022-07-01,356.9485,361.3847,365.416,-1.1155,2.8166,-0.396,-1.0,6.0,0.7366,0.7131,-0.022662,-0.4515,-2.3446,1.8826,-0.5546,False,False
2022-07-05,356.3039,362.0672,364.1451,-0.5739,2.8145,-0.2039,-1.0,7.0,0.8095,0.7131,-0.017062,0.2834,-1.7457,2.0341,-0.4619,False,False
2022-07-06,362.2094,363.2901,362.8763,0.1139,2.8127,0.0405,1.0,1.0,0.1065,0.2769,0.00683,2.6438,0.6776,1.9482,0.2581,True,False
2022-07-07,365.0627,368.7311,361.6932,1.9087,2.8134,0.6784,1.0,2.0,0.3356,0.2769,0.022743,4.117,2.1813,1.8442,0.5419,False,False
2022-07-08,367.1007,368.4278,360.7083,2.0953,2.8127,0.7449,1.0,3.0,0.3699,0.2769,0.030272,4.7355,2.8767,1.7197,0.6259,False,False
2022-07-11,365.7546,364.219,359.9745,1.1654,2.8104,0.4147,1.0,4.0,0.2175,0.2769,0.007843,2.2809,0.7691,1.494,0.3398,False,False
2022-07-12,363.6692,360.9961,359.6288,0.3788,2.8062,0.135,1.0,5.0,0.1286,0.2769,-0.002958,0.9526,-0.2956,1.2511,-0.1911,False,False
