ticker,variant,days_in_trade,bh_days,exposure_pct,round_trips,win_rate,avg_trade_return,med_days_per_trade,total_return,deployed_cagr,edge_vs_bh,intrade_sharpe,maxdd,bps_per_day,beat_bh_deployed_cagr,beat_bh_bps,beat_bh_intrade_sharpe
SRE,ANT_pup70,1950,2514,77.6,45,0.667,0.0146,33.0,0.617,0.0641,-0.0011,0.369,-0.4448,2.46,False,False,False
SRE,ANT_all,1987,2514,79.0,45,0.667,0.0155,33.0,0.6696,0.0672,0.002,0.381,-0.4448,2.58,True,True,True
STE,buy_and_hold,1514,1514,100.0,0,,,,0.6919,0.0915,0.0,0.453,-0.3645,3.47,False,False,False
STE,R1_confirmed,1039,1514,68.6,27,0.667,0.0087,39.0,0.1609,0.0369,-0.0546,0.269,-0.3738,1.44,False,False,False
STE,R1_share_ge50,817,1514,54.0,26,0.769,0.0216,25.0,0.6732,0.1721,0.0806,0.751,-0.2446,6.3,True,True,True
STE,ANT_pup50,1232,1514,81.4,27,0.667,0.0221,42.0,0.6691,0.1105,0.019,0.518,-0.3564,4.16,True,True,True
STE,ANT_pup60,1227,1514,81.0,27,0.667,0.019,42.0,0.5403,0.0928,0.0013,0.46,-0.374,3.52,True,True,True
STE,ANT_pup70,1212,1514,80.1,27,0.667,0.0192,40.0,0.5417,0.0942,0.0027,0.464,-0.374,3.57,True,True,True
STE,ANT_all,1232,1514,81.4,27,0.667,0.0221,42.0,0.6691,0.1105,0.019,0.518,-0.3564,4.16,True,True,True
STI,buy_and_hold,990,990,100.0,0,,,,0.637,0.1337,0.0,0.636,-0.3722,4.98,False,False,False
STI,R1_confirmed,656,990,66.3,17,0.882,0.0409,19.0,0.9459,0.2914,0.1577,1.229,-0.3722,10.15,True,True,True
STI,R1_share_ge50,516,990,52.1,15,0.933,0.047,17.0,1.0096,0.4062,0.2725,1.593,-0.2618,13.53,True,True,True
STI,ANT_pup50,813,990,82.1,18,0.667,0.0283,31.0,0.6499,0.1679,0.0342,0.751,-0.3722,6.16,True,True,True
STI,ANT_pup60,813,990,82.1,18,0.667,0.0283,31.0,0.6499,0.1679,0.0342,0.751,-0.3722,6.16,True,True,True
STI,ANT_pup70,813,990,82.1,18,0.667,0.0283,31.0,0.6499,0.1679,0.0342,0.751,-0.3722,6.16,True,True,True
STI,ANT_all,813,990,82.1,18,0.667,0.0283,31.0,0.6499,0.1679,0.0342,0.751,-0.3722,6.16,True,True,True
STJ,buy_and_hold,254,254,100.0,0,,,,0.3084,0.3056,0.0,0.995,-0.1864,10.58,False,False,False
STJ,R1_confirmed,186,254,73.2,2,1.0,0.2022,25.5,0.4613,0.6718,0.3662,1.702,-0.077,20.39,True,True,True
STJ,R1_share_ge50,182,254,71.7,2,1.0,0.1984,23.5,0.4534,0.6781,0.3725,1.7,-0.077,20.54,True,True,True
STJ,ANT_pup50,228,254,89.8,2,0.5,0.1468,42.5,0.3059,0.3432,0.0376,1.055,-0.1864,11.71,True,True,True
STJ,ANT_pup60,228,254,89.8,2,0.5,0.1468,42.5,0.3059,0.3432,0.0376,1.055,-0.1864,11.71,True,True,True
STJ,ANT_pup70,227,254,89.4,2,0.5,0.151,42.0,0.3184,0.3591,0.0535,1.091,-0.177,12.18,True,True,True
STJ,ANT_all,228,254,89.8,2,0.5,0.1468,42.5,0.3059,0.3432,0.0376,1.055,-0.1864,11.71,True,True,True
STLD,buy_and_hold,758,758,100.0,0,,,,0.6166,0.1731,0.0,0.629,-0.3246,6.34,False,False,False
STLD,R1_confirmed,390,758,51.5,14,0.786,0.0238,20.0,0.3644,0.2223,0.0492,0.749,-0.248,7.97,True,True,True
STLD,R1_share_ge50,332,758,43.8,13,0.692,0.0178,17.0,0.2362,0.1746,0.0015,0.624,-0.2312,6.39,True,True,False
STLD,ANT_pup50,517,758,68.2,14,0.714,0.0154,27.0,0.1759,0.0822,-0.0909,0.397,-0.3441,3.13,False,False,False
STLD,ANT_pup60,503,758,66.4,14,0.714,0.0187,27.0,0.238,0.1129,-0.0602,0.476,-0.3441,4.24,False,False,False
STLD,ANT_pup70,473,758,62.4,14,0.643,0.0168,27.0,0.2048,0.1043,-0.0688,0.456,-0.3376,3.94,False,False,False
STLD,ANT_all,517,758,68.2,14,0.714,0.0154,27.0,0.1759,0.0822,-0.0909,0.397,-0.3441,3.13,False,False,False
STT,buy_and_hold,2514,2514,100.0,0,,,,0.9441,0.0689,0.0,0.367,-0.6166,2.64,False,False,False
STT,R1_confirmed,1648,2514,65.6,40,0.75,0.0358,26.0,2.2119,0.1953,0.1264,0.688,-0.4736,7.08,True,True,True
STT,R1_share_ge50,1358,2514,54.0,36,0.806,0.0346,22.5,1.7993,0.2105,0.1416,0.715,-0.4701,7.58,True,True,True
STT,ANT_pup50,2008,2514,79.9,40,0.775,0.0319,39.0,1.5666,0.1256,0.0567,0.52,-0.5658,4.69,True,True,True
STT,ANT_pup60,2005,2514,79.8,40,0.775,0.0308,39.0,1.4756,0.1207,0.0518,0.507,-0.5658,4.52,True,True,True
STT,ANT_pup70,1990,2514,79.2,39,0.769,0.031,39.0,1.4218,0.1185,0.0496,0.501,-0.5617,4.44,True,True,True
STT,ANT_all,2051,2514,81.6,40,0.725,0.0265,39.0,1.0496,0.0922,0.0233,0.429,-0.5679,3.5,True,True,True
STX,buy_and_hold,2514,2514,100.0,0,,,,6.512,0.224,0.0,0.696,-0.5821,8.02,False,False,False
STX,R1_confirmed,1594,2514,63.4,45,0.756,0.042,24.0,3.1353,0.2516,0.0276,0.752,-0.4825,8.91,True,True,True
STX,R1_share_ge50,1169,2514,46.5,38,0.737,0.0379,20.0,2.0363,0.2705,0.0465,0.77,-0.4883,9.5,True,True,True
STX,ANT_pup50,1980,2514,78.8,46,0.696,0.0526,30.5,4.857,0.2523,0.0283,0.744,-0.5421,8.93,True,True,True
STX,ANT_pup60,1947,2514,77.4,46,0.717,0.0526,29.5,5.0105,0.2613,0.0373,0.763,-0.5421,9.21,True,True,True
STX,ANT_pup70,1870,2514,74.4,45,0.711,0.0583,27.0,6.567,0.3135,0.0895,0.867,-0.5421,10.82,True,True,True
STX,ANT_all,1981,2514,78.8,46,0.696,0.0534,30.5,5.0568,0.2575,0.0335,0.754,-0.5421,9.09,True,True,True
STZ,buy_and_hold,2514,2514,100.0,0,,,,-0.0315,-0.0032,0.0,0.122,-0.549,-0.13,False,False,False
STZ,R1_confirmed,1699,2514,67.6,43,0.628,0.0061,25.0,0.1261,0.0178,0.021,0.197,-0.5021,0.7,True,True,True
STZ,R1_share_ge50,1416,2514,56.3,37,0.676,0.0066,25.0,0.1409,0.0237,0.0269,0.222,-0.5154,0.93,True,True,True
STZ,ANT_pup50,2090,2514,83.1,46,0.652,0.0044,37.5,0.0322,0.0038,0.007,0.152,-0.5672,0.15,True,True,True
STZ,ANT_pup60,2072,2514,82.4,46,0.652,0.0036,37.0,-0.004,-0.0005,0.0027,0.137,-0.5747,-0.02,True,True,True
STZ,ANT_pup70,2015,2514,80.2,46,0.674,0.0052,36.5,0.0543,0.0066,0.0098,0.163,-0.5747,0.26,True,True,True
STZ,ANT_all,2096,2514,83.4,46,0.652,0.0053,37.5,0.0767,0.0089,0.0121,0.171,-0.5672,0.35,True,True,True
SWK,buy_and_hold,2514,2514,100.0,0,,,,-0.304,-0.0357,0.0,0.08,-0.7469,-1.44,False,False,False
SWK,R1_confirmed,1549,2514,61.6,45,0.644,-0.0013,22.0,-0.3406,-0.0655,-0.0298,0.027,-0.6136,-2.69,False,False,False
SWK,R1_share_ge50,1256,2514,50.0,35,0.6,-0.008,25.0,-0.4353,-0.1083,-0.0726,-0.076,-0.6667,-4.55,False,False,False
SWK,ANT_pup50,1900,2514,75.6,45,0.644,0.0006,31.0,-0.3101,-0.048,-0.0123,0.059,-0.6762,-1.95,False,False,False
SWK,ANT_pup60,1898,2514,75.5,45,0.644,0.0,31.0,-0.3317,-0.0521,-0.0164,0.047,-0.6824,-2.12,False,False,False
SWK,ANT_pup70,1880,2514,74.8,45,0.6,-0.0021,29.0,-0.3853,-0.0632,-0.0275,0.017,-0.7066,-2.59,False,False,False
SWK,ANT_all,1903,2514,75.7,45,0.644,0.0008,31.0,-0.3025,-0.0466,-0.0109,0.063,-0.6742,-1.89,False,False,False
SWKS,buy_and_hold,2514,2514,100.0,0,,,,-0.1747,-0.0191,0.0,0.151,-0.7536,-0.76,False,False,False
SWKS,R1_confirmed,1792,2514,71.3,41,0.659,-0.0097,29.0,-0.6325,-0.1313,-0.1122,-0.143,-0.8277,-5.59,False,False,False
SWKS,R1_share_ge50,1347,2514,53.6,32,0.594,-0.0085,22.0,-0.5394,-0.135,-0.1159,-0.158,-0.7632,-5.75,False,False,False
SWKS,ANT_pup50,2043,2514,81.3,41,0.585,0.0038,35.0,-0.3928,-0.0597,-0.0406,0.05,-0.7986,-2.44,False,False,False
SWKS,ANT_pup60,2006,2514,79.8,41,0.61,0.0074,34.0,-0.3001,-0.0438,-0.0247,0.09,-0.7911,-1.78,False,False,False
SWKS,ANT_pup70,1981,2514,78.8,41,0.61,0.0082,34.0,-0.2816,-0.0412,-0.0221,0.097,-0.7934,-1.67,False,False,False
SWKS,ANT_all,2071,2514,82.4,41,0.585,0.003,36.0,-0.4067,-0.0616,-0.0425,0.044,-0.7896,-2.52,False,False,False
SWN,buy_and_hold,315,315,100.0,0,,,,0.1097,0.0868,0.0,0.491,-0.524,3.3,False,False,False
SWN,R1_confirmed,287,315,91.1,4,0.75,0.1706,14.5,0.0291,0.0255,-0.0613,0.408,-0.524,1.0,False,False,False
SWN,R1_share_ge50,244,315,77.5,2,1.0,0.2883,23.0,-0.0804,-0.0829,-0.1697,0.206,-0.5283,-3.43,False,False,False
SWN,ANT_pup50,292,315,92.7,3,1.0,0.3441,22.0,0.4469,0.3755,0.2887,0.795,-0.524,12.65,True,True,True
SWN,ANT_pup60,288,315,91.4,3,1.0,0.3404,22.0,0.435,0.3717,0.2849,0.788,-0.524,12.54,True,True,True
SWN,ANT_pup70,288,315,91.4,3,1.0,0.3404,22.0,0.435,0.3717,0.2849,0.788,-0.524,12.54,True,True,True
SWN,ANT_all,292,315,92.7,3,1.0,0.3441,22.0,0.4469,0.3755,0.2887,0.795,-0.524,12.65,True,True,True
SYF,buy_and_hold,2514,2514,100.0,0,,,,1.7435,0.1065,0.0,0.456,-0.6817,4.01,False,False,False
SYF,R1_confirmed,1719,2514,68.4,36,0.611,0.0221,33.0,0.1528,0.0211,-0.0854,0.256,-0.6671,0.83,False,False,False
SYF,R1_share_ge50,1440,2514,57.3,33,0.697,0.0325,27.0,0.604,0.0862,-0.0203,0.41,-0.6702,3.28,False,False,False
SYF,ANT_pup50,1918,2514,76.3,33,0.636,0.0357,43.0,0.5904,0.0629,-0.0436,0.356,-0.7123,2.42,False,False,False
SYF,ANT_pup60,1906,2514,75.8,33,0.636,0.0355,43.0,0.5792,0.0623,-0.0442,0.354,-0.7123,2.4,False,False,False
SYF,ANT_pup70,1847,2514,73.5,32,0.625,0.0347,40.5,0.5221,0.059,-0.0475,0.347,-0.7123,2.27,False,False,False
SYF,ANT_all,1924,2514,76.5,33,0.636,0.0388,43.0,0.7556,0.0765,-0.03,0.388,-0.7123,2.93,False,False,False
SYK,buy_and_hold,2514,2514,100.0,0,,,,2.7817,0.1426,0.0,0.644,-0.438,5.29,False,False,False
SYK,R1_confirmed,1457,2514,58.0,57,0.754,0.0238,20.0,2.626,0.2496,0.107,0.962,-0.438,8.84,True,True,True
SYK,R1_share_ge50,1097,2514,43.6,51,0.745,0.0214,15.0,1.8221,0.2691,0.1265,1.006,-0.438,9.46,True,True,True
SYK,ANT_pup50,1919,2514,76.3,58,0.828,0.0337,30.0,5.1597,0.2696,0.127,1.034,-0.438,9.47,True,True,True
SYK,ANT_pup60,1897,2514,75.5,58,0.828,0.034,29.5,5.2884,0.2767,0.1341,1.052,-0.438,9.69,True,True,True
SYK,ANT_pup70,1855,2514,73.8,57,0.807,0.0346,30.0,5.2435,0.2825,0.1399,1.069,-0.438,9.87,True,True,True
SYK,ANT_all,1931,2514,76.8,58,0.81,0.0335,30.0,5.1111,0.2665,0.1239,1.026,-0.438,9.37,True,True,True
SYMC,buy_and_hold,967,967,100.0,0,,,,0.131,0.0326,0.0,0.281,-0.4824,1.27,False,False,False
SYMC,R1_confirmed,645,967,66.7,13,0.692,0.0075,45.0,0.0894,0.034,0.0014,0.27,-0.2991,1.33,True,True,False
SYMC,R1_share_ge50,473,967,48.9,12,0.917,0.0475,24.5,0.7415,0.3439,0.3113,1.094,-0.2652,11.73,True,True,True
SYMC,ANT_pup50,754,967,78.0,13,0.615,0.016,46.0,0.2006,0.063,0.0304,0.352,-0.2784,2.43,True,True,True
SYMC,ANT_pup60,753,967,77.9,13,0.615,0.0154,46.0,0.1906,0.0601,0.0275,0.344,-0.2845,2.32,True,True,True
SYMC,ANT_pup70,745,967,77.0,13,0.615,0.0126,46.0,0.1431,0.0463,0.0137,0.304,-0.3131,1.79,True,True,True
SYMC,ANT_all,754,967,78.0,13,0.615,0.016,46.0,0.2006,0.063,0.0304,0.352,-0.2784,2.43,True,True,True
SYY,buy_and_hold,2514,2514,100.0,0,,,,0.7973,0.0605,0.0,0.347,-0.6359,2.33,False,False,False
SYY,R1_confirmed,1557,2514,61.9,37,0.73,0.0165,23.0,0.3222,0.0462,-0.0143,0.302,-0.6331,1.79,False,False,False
SYY,R1_share_ge50,1322,2514,52.6,29,0.655,0.0253,26.0,0.7124,0.108,0.0475,0.533,-0.298,4.07,True,True,True
SYY,ANT_pup50,1963,2514,78.1,39,0.692,0.0205,34.0,0.5731,0.0599,-0.0006,0.343,-0.6341,2.31,False,False,False
SYY,ANT_pup60,1961,2514,78.0,39,0.641,0.0199,34.0,0.5345,0.0566,-0.0039,0.333,-0.6404,2.18,False,False,False
SYY,ANT_pup70,1942,2514,77.2,39,0.667,0.02,34.0,0.5392,0.0576,-0.0029,0.336,-0.6404,2.22,False,False,False
SYY,ANT_all,1981,2514,78.8,39,0.692,0.0208,36.0,0.5889,0.0607,0.0002,0.345,-0.6346,2.34,True,True,False
T,buy_and_hold,2514,2514,100.0,0,,,,-0.2781,-0.0321,0.0,-0.013,-0.6906,-1.3,False,False,False
T,R1_confirmed,1640,2514,65.2,40,0.625,0.0026,19.5,-0.1664,-0.0276,0.0045,0.016,-0.6457,-1.11,True,True,True
T,R1_share_ge50,1461,2514,58.1,34,0.647,0.0029,19.5,-0.0507,-0.0089,0.0232,0.094,-0.6419,-0.36,True,True,True
T,ANT_pup50,2018,2514,80.3,40,0.7,0.0106,30.0,0.1587,0.0186,0.0507,0.199,-0.5939,0.73,True,True,True
T,ANT_pup60,1947,2514,77.4,38,0.684,0.0078,31.5,0.0209,0.0027,0.0348,0.135,-0.6408,0.11,True,True,True
T,ANT_pup70,1498,2514,59.6,30,0.6,0.0036,29.5,-0.1396,-0.025,0.0071,0.027,-0.6708,-1.0,True,True,True
T,ANT_all,2093,2514,83.3,41,0.707,0.011,30.0,0.1712,0.0192,0.0513,0.201,-0.5741,0.75,True,True,True
TAP,buy_and_hold,2514,2514,100.0,0,,,,-0.503,-0.0677,0.0,-0.108,-0.7065,-2.78,False,False,False
TAP,R1_confirmed,1740,2514,69.2,43,0.581,-0.0032,26.0,-0.3389,-0.0582,0.0095,-0.072,-0.5625,-2.38,True,True,True
TAP,R1_share_ge50,1338,2514,53.2,37,0.568,0.0043,25.0,0.0615,0.0113,0.079,0.169,-0.3769,0.45,True,True,True
TAP,ANT_pup50,2118,2514,84.2,43,0.535,-0.0026,36.0,-0.3171,-0.0444,0.0233,-0.025,-0.6501,-1.8,True,True,True
TAP,ANT_pup60,2108,2514,83.9,43,0.535,-0.0024,36.0,-0.3128,-0.0439,0.0238,-0.022,-0.6419,-1.78,True,True,True
TAP,ANT_pup70,2015,2514,80.2,42,0.524,-0.0045,36.5,-0.3668,-0.0556,0.0121,-0.063,-0.6551,-2.27,True,True,True
TAP,ANT_all,2124,2514,84.5,43,0.535,-0.0029,36.0,-0.3257,-0.0457,0.022,-0.03,-0.6474,-1.86,True,True,True
TDC,buy_and_hold,367,367,100.0,0,,,,0.0712,0.0483,0.0,0.308,-0.1901,1.87,False,False,False
TDC,R1_confirmed,264,367,71.9,6,0.667,0.0019,19.5,-0.0865,-0.0828,-0.1311,-0.112,-0.1908,-3.43,False,False,False
TDC,R1_share_ge50,189,367,51.5,5,0.6,-0.0043,6.0,-0.1088,-0.1424,-0.1907,-0.304,-0.1895,-6.09,False,False,False
TDC,ANT_pup50,283,367,77.1,6,0.667,0.0279,23.5,0.0653,0.058,0.0097,0.337,-0.1819,2.24,True,True,True
TDC,ANT_pup60,280,367,76.3,6,0.667,0.0266,23.5,0.0572,0.0513,0.003,0.317,-0.1819,1.98,True,True,True
TDC,ANT_pup70,280,367,76.3,6,0.667,0.0266,23.5,0.0572,0.0513,0.003,0.317,-0.1819,1.98,True,True,True
TDC,ANT_all,301,367,82.0,6,0.667,0.0105,29.5,-0.0466,-0.0392,-0.0875,0.033,-0.1819,-1.59,False,False,False
TDG,buy_and_hold,2409,2409,100.0,0,,,,4.0024,0.1834,0.0,0.664,-0.6264,6.68,False,False,False
TDG,R1_confirmed,1571,2409,65.2,49,0.796,0.0398,20.0,3.6676,0.2803,0.0969,0.862,-0.6265,9.81,True,True,True
TDG,R1_share_ge50,1134,2409,47.1,36,0.861,0.0538,14.5,4.8678,0.4817,0.2983,1.561,-0.2572,15.6,True,True,True
TDG,ANT_pup50,1932,2409,80.2,50,0.76,0.049,28.0,6.5873,0.3025,0.1191,0.925,-0.6251,10.49,True,True,True
TDG,ANT_pup60,1927,2409,80.0,50,0.76,0.0498,28.0,6.8593,0.3095,0.1261,0.942,-0.6251,10.7,True,True,True
TDG,ANT_pup70,1903,2409,79.0,50,0.8,0.0528,27.5,8.1402,0.3405,0.1571,1.01,-0.6251,11.63,True,True,True
TDG,ANT_all,1937,2409,80.4,50,0.76,0.0497,28.0,6.8365,0.3071,0.1237,0.935,-0.6251,10.63,True,True,True
TDY,buy_and_hold,1390,1390,100.0,0,,,,0.5912,0.0879,0.0,0.463,-0.3224,3.34,False,False,False
TDY,R1_confirmed,878,1390,63.2,23,0.565,0.0184,26.0,0.4556,0.1138,0.0259,0.543,-0.289,4.28,True,True,True
TDY,R1_share_ge50,700,1390,50.4,19,0.684,0.021,38.0,0.4401,0.1403,0.0524,0.639,-0.2309,5.21,True,True,True
TDY,ANT_pup50,1077,1390,77.5,23,0.652,0.0221,36.0,0.5623,0.11,0.0221,0.533,-0.2384,4.14,True,True,True
TDY,ANT_pup60,1048,1390,75.4,23,0.696,0.0292,36.0,0.8406,0.158,0.0701,0.701,-0.2524,5.82,True,True,True
TDY,ANT_pup70,1047,1390,75.3,23,0.696,0.0255,36.0,0.7209,0.1396,0.0517,0.642,-0.2524,5.18,True,True,True
TDY,ANT_all,1083,1390,77.9,23,0.652,0.0214,36.0,0.5476,0.107,0.0191,0.522,-0.2384,4.03,True,True,True
TECH,buy_and_hold,1090,1090,100.0,0,,,,-0.5248,-0.158,0.0,-0.269,-0.6537,-6.83,False,False,False
TECH,R1_confirmed,678,1090,62.2,23,0.739,-0.0112,24.0,-0.3466,-0.1463,0.0117,-0.229,-0.5464,-6.28,True,True,True
TECH,R1_share_ge50,544,1090,49.9,20,0.7,-0.014,20.0,-0.3449,-0.1779,-0.0199,-0.353,-0.4663,-7.78,False,False,False
TECH,ANT_pup50,912,1090,83.7,24,0.667,-0.0049,31.5,-0.265,-0.0816,0.0764,-0.04,-0.5335,-3.38,True,True,True
TECH,ANT_pup60,882,1090,80.9,23,0.696,-0.0011,34.0,-0.1893,-0.0582,0.0998,0.023,-0.5191,-2.38,True,True,True
TECH,ANT_pup70,877,1090,80.5,23,0.696,-0.002,34.0,-0.209,-0.0652,0.0928,0.003,-0.5191,-2.67,True,True,True
TECH,ANT_all,912,1090,83.7,24,0.667,-0.0049,31.5,-0.265,-0.0816,0.0764,-0.04,-0.5335,-3.38,True,True,True
TEL,buy_and_hold,2514,2514,100.0,0,,,,2.5213,0.1345,0.0,0.597,-0.4981,5.01,False,False,False
TEL,R1_confirmed,1530,2514,60.9,47,0.723,0.0308,24.0,2.1931,0.2107,0.0762,0.808,-0.4962,7.59,True,True,True
TEL,R1_share_ge50,1274,2514,50.7,41,0.756,0.0365,19.0,2.7192,0.2967,0.1622,1.163,-0.2978,10.31,True,True,True
TEL,ANT_pup50,1942,2514,77.2,48,0.812,0.0367,35.5,3.1996,0.2047,0.0702,0.804,-0.4768,7.39,True,True,True
TEL,ANT_pup60,1903,2514,75.7,48,0.833,0.0396,32.0,3.852,0.2326,0.0981,0.889,-0.4768,8.3,True,True,True
TEL,ANT_pup70,1814,2514,72.2,46,0.826,0.0368,30.5,2.9902,0.212,0.0775,0.823,-0.4972,7.63,True,True,True
TEL,ANT_all,1961,2514,78.0,48,0.812,0.0378,35.5,3.4176,0.2103,0.0758,0.821,-0.4768,7.58,True,True,True
TER,buy_and_hold,1327,1327,100.0,0,,,,1.5345,0.1932,0.0,0.613,-0.5968,7.01,False,False,False
TER,R1_confirmed,928,1327,69.9,23,0.565,0.0158,32.0,0.0939,0.0247,-0.1685,0.29,-0.7223,0.97,False,False,False
TER,R1_share_ge50,678,1327,51.1,18,0.5,0.0016,31.5,-0.1662,-0.0653,-0.2585,0.107,-0.5948,-2.68,False,False,False
TER,ANT_pup50,1028,1327,77.5,24,0.667,0.0503,33.5,1.306,0.2273,0.0341,0.668,-0.6588,8.13,True,True,True
TER,ANT_pup60,1018,1327,76.7,24,0.667,0.051,33.5,1.3492,0.2354,0.0422,0.681,-0.6548,8.39,True,True,True
TER,ANT_pup70,1016,1327,76.6,24,0.667,0.0495,33.5,1.273,0.2259,0.0327,0.665,-0.6558,8.08,True,True,True
TER,ANT_all,1030,1327,77.6,24,0.667,0.0515,33.5,1.3642,0.2343,0.0411,0.68,-0.6588,8.35,True,True,True
TFC,buy_and_hold,1524,1524,100.0,0,,,,7.3976,0.4217,0.0,0.422,-0.6112,13.96,False,False,False
TFC,R1_confirmed,1154,1524,75.7,19,0.632,0.0021,48.0,-0.2032,-0.0484,-0.4701,0.101,-0.6117,-1.97,False,False,False
TFC,R1_share_ge50,918,1524,60.2,18,0.833,0.0403,23.5,0.748,0.1657,-0.256,0.574,-0.5442,6.08,False,False,True
TFC,ANT_pup50,1296,1524,85.0,19,0.684,0.006,54.0,-0.1225,-0.0251,-0.4468,0.146,-0.6181,-1.01,False,False,False
TFC,ANT_pup60,1296,1524,85.0,19,0.684,0.006,54.0,-0.1225,-0.0251,-0.4468,0.146,-0.6181,-1.01,False,False,False
TFC,ANT_pup70,1290,1524,84.6,19,0.684,0.005,54.0,-0.141,-0.0293,-0.451,0.137,-0.6203,-1.18,False,False,False
TFC,ANT_all,1296,1524,85.0,19,0.684,0.006,54.0,-0.1225,-0.0251,-0.4468,0.146,-0.6181,-1.01,False,False,False
TFX,buy_and_hold,1552,1552,100.0,0,,,,-0.4442,-0.091,0.0,-0.117,-0.7053,-3.78,False,False,False
TFX,R1_confirmed,940,1552,60.6,24,0.75,0.0083,25.0,-0.3359,-0.1039,-0.0129,-0.176,-0.7172,-4.36,False,False,False
TFX,R1_share_ge50,753,1552,48.5,19,0.632,-0.0099,28.0,-0.5675,-0.2446,-0.1536,-0.709,-0.7383,-11.13,False,False,False
TFX,ANT_pup50,1179,1552,76.0,24,0.625,-0.0036,34.0,-0.4856,-0.1325,-0.0415,-0.248,-0.6855,-5.64,False,False,False
TFX,ANT_pup60,1164,1552,75.0,24,0.583,-0.0047,32.0,-0.5008,-0.1397,-0.0487,-0.272,-0.6951,-5.97,False,False,False
TFX,ANT_pup70,1121,1552,72.2,24,0.625,-0.0055,31.5,-0.5139,-0.1497,-0.0587,-0.302,-0.7116,-6.44,False,False,False
TFX,ANT_all,1193,1552,76.9,24,0.625,-0.0047,37.0,-0.4987,-0.1357,-0.0447,-0.253,-0.6799,-5.79,False,False,False
TGT,buy_and_hold,2514,2514,100.0,0,,,,0.3462,0.0303,0.0,0.258,-0.6859,1.18,False,False,False
TGT,R1_confirmed,1697,2514,67.5,40,0.625,-0.0013,29.0,-0.3252,-0.0567,-0.087,0.015,-0.7547,-2.32,False,False,False
TGT,R1_share_ge50,1435,2514,57.1,36,0.583,-0.0049,27.5,-0.3699,-0.0779,-0.1082,-0.029,-0.7287,-3.22,False,False,False
TGT,ANT_pup50,2001,2514,79.6,40,0.725,0.007,37.5,-0.0809,-0.0106,-0.0409,0.145,-0.6485,-0.42,False,False,False
TGT,ANT_pup60,1997,2514,79.4,40,0.725,0.0071,37.5,-0.0785,-0.0103,-0.0406,0.146,-0.6488,-0.41,False,False,False
TGT,ANT_pup70,1958,2514,77.9,40,0.725,0.0055,36.5,-0.1466,-0.0202,-0.0505,0.118,-0.6677,-0.81,False,False,False
TGT,ANT_all,2036,2514,81.0,41,0.732,0.0098,36.0,0.0304,0.0037,-0.0266,0.186,-0.6485,0.15,False,False,False
TIF,buy_and_hold,1262,1262,100.0,0,,,,0.7232,0.1148,0.0,0.497,-0.468,4.31,False,False,False
TIF,R1_confirmed,827,1262,65.5,13,0.538,-0.0021,45.0,-0.163,-0.0528,-0.1676,-0.006,-0.5581,-2.15,False,False,False
TIF,R1_share_ge50,758,1262,60.1,13,0.462,-0.007,37.0,-0.216,-0.0777,-0.1925,-0.077,-0.5581,-3.21,False,False,False
TIF,ANT_pup50,982,1262,77.8,14,0.429,0.0055,51.5,-0.0922,-0.0245,-0.1393,0.074,-0.5378,-0.99,False,False,False
TIF,ANT_pup60,982,1262,77.8,14,0.429,0.0055,51.5,-0.0922,-0.0245,-0.1393,0.074,-0.5378,-0.99,False,False,False
TIF,ANT_pup70,957,1262,75.8,14,0.5,0.0154,51.5,0.0538,0.0139,-0.1009,0.196,-0.5378,0.55,False,False,False
TIF,ANT_all,982,1262,77.8,14,0.429,0.0055,51.5,-0.0922,-0.0245,-0.1393,0.074,-0.5378,-0.99,False,False,False
TJX,buy_and_hold,2514,2514,100.0,0,,,,3.3325,0.1583,0.0,0.695,-0.4255,5.83,False,False,False
TJX,R1_confirmed,1425,2514,56.7,49,0.673,0.0118,26.0,0.6971,0.098,-0.0603,0.501,-0.2583,3.71,False,False,False
TJX,R1_share_ge50,1020,2514,40.6,40,0.75,0.0116,22.0,0.526,0.1101,-0.0482,0.547,-0.2656,4.14,False,False,False
TJX,ANT_pup50,1790,2514,71.2,51,0.765,0.0154,33.0,0.9833,0.1012,-0.0571,0.486,-0.4271,3.83,False,False,False
TJX,ANT_pup60,1779,2514,70.8,51,0.765,0.0142,33.0,0.8703,0.0927,-0.0656,0.459,-0.4271,3.52,False,False,False
TJX,ANT_pup70,1706,2514,67.9,50,0.72,0.014,31.5,0.8337,0.0937,-0.0646,0.46,-0.4271,3.55,False,False,False
TJX,ANT_all,1790,2514,71.2,51,0.765,0.0154,33.0,0.9833,0.1012,-0.0571,0.486,-0.4271,3.83,False,False,False
TMK,buy_and_hold,905,905,100.0,0,,,,0.5044,0.1204,0.0,0.747,-0.2434,4.51,False,False,False
TMK,R1_confirmed,558,905,61.7,13,0.538,0.0118,41.0,0.1438,0.0626,-0.0578,0.422,-0.239,2.41,False,False,False
TMK,R1_share_ge50,509,905,56.2,13,0.615,0.0139,38.0,0.1787,0.0848,-0.0356,0.549,-0.2424,3.23,False,False,False
TMK,ANT_pup50,662,905,73.1,13,0.538,0.0197,47.0,0.2674,0.0944,-0.026,0.58,-0.2177,3.58,False,False,False
TMK,ANT_pup60,659,905,72.8,13,0.615,0.0198,47.0,0.2684,0.0952,-0.0252,0.584,-0.2177,3.61,False,False,False
